docid	hathi_author	hathi_title	authordate	birthyear	deathyear	chi_date	ukw_date	copyright_date	firstpub	datewrong	nationality	nonficprob	distances	copyright_corpus	manual_corpus	us_national	pubdate_known	authof3ormore	tokens	pagesinchunk	tokensperpage	omnibus
mdp.39015034655103	Powell, Dawn	The golden spur : a novel		1895.0				1962.0	1962	-6.8	US (imputed)	0.129485667763524	30.2191825416974	True	False	True	True	True	48994	238	205.857	False
uc1.b3710752	Lauritzen, Jonreed	The everlasting fire		1902.0				1962.0	1962	-6.3	us	0.272550341427359	31.8982075924895	True	False	True	True	True	117025	393	297.774	False
uc1.b3345861	Masefield, John	Dauber & Reynard the fox;	1878-1967.	1878.0					1962			0.582157303905886		False	False	False	False	False	22987	148	155.318	False
mdp.39015030111077	Remarque, Erich Maria	The night in Lisbon	1898-1970.	1898.0	1970.0		1962.0		1962	-0.5	de	0.0	31.7768987381413	False	True	False	True	True	44493	210	211.871	False
uc1.32106010702071	Yoshikawa, Eiji	Taiko : an epic novel of war and glory in feudal Japan	1892-1962.	1892.0					1962			0.180429533102462		False	False	False	False	False	249678	770	324.257	False
osu.32435006598429	Leslie, Doris	Vagabond's way; the story of FrancÃŒÂ§ois Villon		1891.0				1962.0	1962	-24.3	uk	0.243672450929709	34.289191730685	True	False	False	True	True	56777	219	259.256	False
mdp.39015001619322	Lumpkin, Grace	Full circle	1892?-1980.	1892.0				1962.0	1962	-12.8		0.266855334503485	37.5225992546622	True	False	False	True	True	62211	265	234.758	False
pst.000007914638	Le Carré, John	A murder of quality	1931-	1931.0					1962			0.257923619263948		False	False	False	False	False	28631	135	212.081	False
mdp.39076006273952	Porter, Katherine Anne	Ship of fools	1890-1980.	1890.0	1980.0			1962.0	1962	-13.9	US (imputed)	0.091378908547108	30.3427371210588	True	False	True	True	True	129948	416	312.375	False
mdp.39015016451737	Blish, James	A life for the stars							1962			0.172392562950392		False	False	False	False	False	24899	121	205.777	False
uc1.b3832003	Pérez de Ayala, Ramón	Belarmino and Apolonio	1880-1962.	1880.0					1962			0.344816375566204		False	False	False	False	False	50556	187	270.353	False
inu.39000003610719	Mulisch, Harry	The stone bridal bed	1927-2010.	1927.0					1962			0.254613260859561		False	False	False	False	False	25015	135	185.296	False
osu.32435063112643	Dewey, Thomas Blanchard	The girl with the sweet plump knees : an original novel	1915-	1915.0				1962.0	1962	-4.1	us	0.084009756196649	39.7014034042015	True	False	True	True	True	27400	160	171.25	False
mdp.39015013953735	O'Hara, John	The big laugh : a novel	1905-1970.	1905.0	1970.0			1962.0	1962	-14.0	US (imputed)	0.09483706811976	38.7039620559258	True	False	True	True	True	46721	260	179.696	False
pst.32239001538830	Drabble, Margaret	A summer bird-cage		1939.0					1962		uk			False	False	False	True	True	37886	158	239.785	False
mdp.39015010775172	Christopher, John	The long winter	1922-2012.	1922.0	2012.0			1962.0	1962	9.0		0.161078969057217	29.336166687017	True	False	False	True	True	42361	172	246.285	False
mdp.39015014862935	Millin, Sarah Gertrude Liebson	The Wizard Bird	1889-1968.	1889.0	1968.0			1962.0	1962	-4.0	sa	0.215320587759107	36.2396915325469	True	False	False	True	True	26093	192	135.901	False
mdp.39015014134673	Newby, P. H. (Percy Howard)	The Barbary light	1918-	1918.0				1962.0	1962	2.1	uk	0.028391433368502	30.3987670031304	True	False	False	True	True	51924	238	218.168	False
pst.000024816342	Betz, Eva K. (Eva Kelly)	To far places; the story of Francis X. Ford	b. 1897.	1897.0					1962			0.175041420855555		False	False	False	False	False	17654	164	107.646	False
mdp.39015002385071	Lewis, Norman	The tenth year of the ship	1908-	1908.0				1962.0	1962	0.3	uk	0.129522984794531	31.5935660306886	True	False	False	True	True	42864	212	202.189	False
mdp.39015000538911	Osterman, Marjorie K	Damned if you do--damned if you don't, a novel							1962			0.034512461177652		False	False	False	False	False	74568	332	224.602	False
uc1.b2799823	Broderick, John	Don Juaneen : a novel							1963			0.178470849846365		False	False	False	False	False	37479	187	200.422	False
mdp.39015003688291	Gordimer, Nadine	Occasion for loving, novel		1923.0				1963.0	1963	2.0	sa	0.257314169414876	30.0045637331123	True	False	False	True	True	64056	267	239.91	False
uc1.$b663202	Szabó, Magda	Tell Sally	1917-2007.	1917.0					1963			0.191020637684038		False	False	False	False	False	67145	236	284.513	False
mdp.39015048481249	Scheuzger, Otto	The new trail; among the tribes in North Thailand							1963			0.451653474494468		False	False	False	False	False	15111	82	184.28	False
mdp.39015053686054	Vestdijk, Simon	Rum Island	1898-1971.	1898.0					1963			0.169217982738494		False	False	False	False	False	76858	308	249.539	False
uc1.$b396507	Griffin, Gwyn	Freedom observed		1922.0				1963.0	1963	-3.2	uk	0.165777695360995	33.4322175729908	True	False	False	True	True	70588	263	268.395	False
mdp.39015008913660	Sandel, Cora	Alberta and freedom	1880-1974.	1880.0					1963			0.336847641033951		False	False	False	False	False	45240	192	235.625	False
uc1.b2797517	Ribeiro, Aquilino	When the wolves howl	1885-1963.	1885.0					1963			0.266114066700992		False	False	False	False	False	49450	238	207.773	False
uc1.32106002035985	Scott, Paul	The bender	1920-1978.	1920.0	1978.0			1963.0	1963	-3.0	uk	0.187516843328143	35.0174850971797	True	False	False	True	True	49513	263	188.262	False
uc1.b3810943	Cloete, Stuart	Rags of glory	1897-1976.	1897.0	1976.0			1963.0	1963	-9.2		0.099613607225664	28.5805924365096	True	False	False	True	True	155691	528	294.869	False
pst.000032964691	Myers, Hortense	Cecil B. DeMille : young dramatist							1963			0.546435834969251		False	False	False	False	False	15150	167	90.719	False
uc1.b3539652	Wolfe, Don Marion	American scene: new voices	1902-	1902.0					1963			0.40130858405252		False	False	False	False	False	72515	316	229.478	False
mdp.39015012092998	Steele, Mary Q	Miss Osborne-the-Mop							1963			0.093269189134418		False	False	False	False	False	18417	135	136.422	False
uc1.b4095510	Jenkins, Robin	A love of innocence	1912-2005.	1912.0					1963			0.089016406533328		False	False	False	False	False	64483	281	229.477	False
uc1.$b252047	Thesen, Hjalmar	The echoing cliffs							1963			0.314662540504253		False	False	False	False	False	23115	123	187.927	False
mdp.39015008624572	Lin, Haiyin	Green seaweed and salted eggs; short stories							1963			0.265503477797594		False	False	False	False	False	20191	112	180.277	False
uc1.$b703875	Estivals, Gabrielle	A gap in the wall	1916-	1916.0					1963			0.03719827599959		False	False	False	False	False	58058	263	220.753	False
mdp.39015062221968	Ramarau, Rama V. M. G.	Irascible, iridescent iridium	1910-	1910.0					1963			0.098156717770487		False	False	False	False	False	15501	89	174.169	False
inu.32000009544521	Markandaya, Kamala	Possession : a novel	1924-2004.	1924.0	2004.0			1963.0	1963	-4.5		0.119635234497075	29.6165068351519	True	False	False	True	True	42016	212	198.189	False
mdp.39076000644612	Norton, Andre	Judgment on Janus		1912.0				1963.0	1963	-0.9	US (imputed)	0.175913742150761	46.3939522284744	True	False	True	True	True	37463	189	198.217	False
uc1.b3835559	Godden, Rumer	The battle of the Villa Fiorita	1907-1998.	1907.0					1963			0.089082964449184		False	False	False	False	False	46545	263	176.977	False
inu.39000004500125	Rose, Lyndon	The parting of the mist							1963			0.068957510411226		False	False	False	False	False	31729	167	189.994	False
uc1.$b479444	Hámori, Laszlo	Dangerous journey	1911-	1911.0					1963			0.157321325588441		False	False	False	False	False	24424	135	180.919	False
uc1.$b103832	Jameson, Storm	A month soon goes	1897-1972.	1891.0	1986.0			1963.0	1963	-10.0	uk	0.092664021020415	39.1625879878047	True	False	False	True	True	45327	212	213.807	False
pst.000033673271	Shannon, Terry	Wakapoo and the flying arrows							1963			0.083835967810816		False	False	False	False	False	3078	48	64.125	False
mdp.39015008887724	McNally, John Vincent	Dragon in paradise	1914-	1914.0					1963			0.229042141310478		False	False	False	False	False	73880	331	223.202	False
wu.89066097353	Chappelear, Nancy	The Chappelear family	1918-	1918.0					1963			0.99983458428869		False	False	False	False	False	37479	430	87.16	False
mdp.39015016466784	Baker, Carlos	The land of Rumbelow, a fable in the form of a novel	1909-1987.	1909.0					1963			0.142817230277144		False	False	False	False	False	56688	315	179.962	False
uc1.$b103879	Kane, Harnett T. (Harnett Thomas)	The amazing Mrs. Bonaparte : a novel based on the life of Betsy 	1910-1984.	1910.0	1984.0			1963.0	1963	-19.0		0.196213763441474	41.2478285686489	True	False	False	True	True	63734	256	248.961	False
mdp.39015016867254	Thériault, Yves	Agaguk							1963			0.0		False	False	False	False	False	45025	199	226.256	False
mdp.39015004256981	Ekwensi, Cyprian	People of the city	1921-	1921.0					1963			0.144623623062861		False	False	False	False	False	29666	139	213.424	False
uc1.b5080184	Simenon, Georges	Maigret and the enigmatic left	1903-1989.	1903.0					1963			0.124242497124911		False	False	False	False	False	23309	123	189.504	False
uc1.b4055565	Hood, Stuart Clink	Pebbles from my skull	1915-	1915.0					1963			0.695601261416097		False	False	False	False	False	25611	135	189.711	False
mdp.39015000661291	Pradhan, G. K	Towards the silver crests of the Himalayas							1963			0.417600231955798		False	False	False	False	False	49820	190	262.211	False
mdp.39015000610249	Spencer, Colin	Anarchists in love	1933-	1933.0					1963			0.105712065337989		False	False	False	False	False	61439	263	233.608	False
uc1.$b445062	Aškenazy, Ludvík	A dog's life, five stories							1963			0.301660228680141		False	False	False	False	False	13011	126	103.262	False
uc1.$b437190	Abramov, Fedor	The dodgers	1920-1983.	1920.0					1963			0.645637438824967		False	False	False	False	False	14751	148	99.669	False
mdp.39015049210993	Wilkinson, Sylvia	Moss on the north side	1940-	1940.0				1963.0	1963	5.9	US (imputed)	0.038925953520947	57.996469984674	True	False	True	True	True	46752	199	234.935	False
mdp.49015001066639	Dewey, Thomas Blanchard	A sad song singing	1915-	1915.0				1963.0	1963	3.6	us	0.214506644688425	39.2919066125362	True	False	True	True	True	29800	174	171.264	False
uc1.$b400471	Wolff, Ruth	I, Keturah : a novel							1963			0.169283375745248		False	False	False	False	False	49038	238	206.042	False
mdp.39076002314321	Henry, Marguerite	Stormy, Misty's foal	1902-1997.	1902.0	1997.0			1963.0	1963	-6.0	US (imputed)	0.147312507990492	36.8932805225823	True	False	True	True	True	25283	187	135.203	False
uc1.b2801058	Bloom, Ursula	Mrs. Bunthorpe's respects : a chronicle of cooks							1963			0.353404936467065		False	False	False	False	False	33374	160	208.588	False
uc1.b4091170	Lessing, Doris May	A man and two women; stories	1919-	1919.0				1963.0	1963	3.9		0.167728611061965	29.0805185895092	True	False	False	True	True	62579	265	236.147	False
mdp.39015000542384	Pearson, William	This company of men	1922-	1922.0				1963.0	1963	-6.3		0.031899420403634	55.3843343283235	True	False	False	True	True	81476	315	258.654	False
uc1.b3346827	Grossman, Alfred	Marie beginning	1927-	1927.0				1964.0	1964	-5.7		0.190918016686636	34.9742785251628	True	False	False	True	True	43690	180	242.722	False
mdp.39015000512742	Simenon, Georges	Maigret and the ghost	1903-1989.	1903.0	1989.0		1964.0		1964	-0.5	be	0.0	48.7191146553861	False	True	False	True	True	24249	130	186.531	False
uc1.$b115150	Sherlock, John	The ordeal of Major Grigsby	1932-	1932.0					1964			0.124175404837722		False	False	False	False	False	48685	238	204.559	False
uc1.32106002036009	Scott, Paul	The corrida at San Feliu	1920-1978.	1920.0	1978.0			1964.0	1964	-4.9	uk	0.332104708648489	29.2897256864022	True	False	False	True	True	53267	238	223.811	False
pst.000025462791	Boston, L. M. (Lucy Maria)	An enemy at Green Knowe	1892-1990.	1892.0	1990.0			1964.0	1964	-5.4		0.181275715556171	40.6270803590268	True	False	False	True	True	22306	158	141.177	False
uc1.$b252080	Jay, Simon	Death of a skin diver							1964			0.132114823603035		False	False	False	False	False	45155	212	212.995	False
uc1.$b251916	Shymansky, Leszek	Escape to the tropics [and other stories]	1933-	1933.0					1964			0.18374619884587		False	False	False	False	False	38649	112	345.08	False
mdp.39015002756537	Sarbrow, Cèpre	More about Scheherazade							1964			0.171716546428176		False	False	False	False	False	80368	336	239.19	False
uc1.b4097538	Cheever, John	The brigadier and the golf widow		1912.0				1964.0	1964	-10.6	US (imputed)	0.251252698685363	30.0821441964748	True	False	True	True	True	47675	238	200.315	False
uc1.$b115332	Rees, Ennis	Poems							1964			0.229917543210169		False	False	False	False	False	8750	100	87.5	False
mdp.39015050556565	Hersey, John	White lotus	1914-1993.	1914.0	1993.0			1964.0	1964	-7.5	us	0.716469637529921	39.7175965179769	True	False	True	True	True	159529	571	279.385	False
uc1.$b115411	Gardner, John	The liquidator	1926-2007.	1926.0	2007.0			1964.0	1964	6.7	uk	0.147707217643889	31.8272254114694	True	False	False	True	True	31728	160	198.3	False
mdp.39015039577013	Moravia, Alberto	The fetish, and other stories	1907-1990.	1907.0					1964			0.177585373992167		False	False	False	False	False	49652	235	211.285	False
mdp.39015030846490	Braine, John	The jealous God		1922.0				1964.0	1964	-5.7	uk	0.055800515365657	29.730892585446	True	False	False	True	True	51570	240	214.875	False
uc1.b3687678	Ehrlich, Max	Deep is the blue	1909-1983.	1909.0	1983.0			1964.0	1964	4.7	US (imputed)	0.056091777020086	33.6789739833437	True	False	True	True	True	54724	256	213.766	False
uc1.32106007002899	Maclaren-Ross, J. (Julian)	Memoirs of the forties	1912-1964.	1912.0					1964			0.521601883055107		False	False	False	False	False	66855	299	223.595	False
uc1.$b252534	Everett, Peter	Negatives	1931-	1931.0					1964			0.277691964223112		False	False	False	False	False	32643	187	174.561	False
uc1.32106016840016	Wodehouse, P. G., (Pelham Grenville)	The brinkmanship of Galahad Threepwood; a Blandings Castle novel	1881-1975.	1881.0					1964			0.035315828771621		False	False	False	False	False	36219	187	193.684	False
mdp.39015022430121	Knowles, John	Double vision : American thoughts abroad	1926-2001.	1926.0	2001.0			1964.0	1964	-0.3		0.761044002516028	40.8195759097556	True	False	False	True	True	36770	176	208.92	False
mdp.39076006254325	Brink, Carol Ryrie	Snow in the river, a novel	1895-1981.	1895.0					1964			0.069213132722193		False	False	False	False	False	66976	263	254.662	False
inu.30000121005981	Downs, Robert B (Robert Bingham)	The bear went over the mountain : tall tales of American animals	1903-1991.	1903.0					1964			0.501665612604649		False	False	False	False	False	79762	315	253.213	False
mdp.39015009017743	Becker, Stephen D	A covenant with death	1927-	1927.0				1964.0	1964	-6.6		0.176186787362095	32.6324447961679	True	False	False	True	True	41746	208	200.702	False
uc1.b4451181	Miller, Dallas	The great sweet days of old Shibui							1964			0.023028866153788		False	False	False	False	False	46920	199	235.779	False
uc1.$b401347	Yerby, Frank	The old gods laugh, a modern romance	1916-1991.	1916.0	1991.0			1964.0	1964	-7.9	us	0.07872767996176	28.5074992775578	True	False	True	True	True	64126	338	189.722	False
mdp.39015008832019	Oates, Joyce Carol	With shuddering fall	1938-	1938.0				1964.0	1964	2.0	US (imputed)	0.021436055100795	34.4942865840526	True	False	True	True	True	56786	260	218.408	False
uc1.$b119553	Brathwaite, Errol	Long way home	1924-	1924.0					1964			0.145225062537145		False	False	False	False	False	42209	160	263.806	False
pst.000032467833	Murdoch, Iris	The Italian girl		1919.0				1964.0	1964	-0.2	uk	0.049773779738558	37.2487930882293	True	False	False	True	True	28527	144	198.104	False
mdp.39015016454582	Boles, Robert	The people one knows, a novel					1964.0	1964.0	1964	1.6	us	0.0	36.1541374406506	True	True	True	True	False	27724	160	173.275	False
mdp.39015010521873	King, Francis Henry	The Japanese umbrella : and other stories	1923-	1923.0					1964			0.058049848511265		False	False	False	False	False	47164	187	252.214	False
uc1.b2800726	Ohlsson, Berndt	Noah							1964			0.178909336389019		False	False	False	False	False	34958	187	186.941	False
uc1.b4948466	Ambler, Eric	A kind of anger	1909-1998.	1909.0	1998.0			1964.0	1964	-3.2		0.152399911305603	38.8376441718216	True	False	False	True	True	45154	188	240.181	False
uc1.$b115416	Glyn, Caroline	Don't knock the corners off							1964			0.402545240107106		False	False	False	False	False	53050	212	250.236	False
uc1.b4518373	Stuart, Gilbert	Kind-hearted tiger							1964			0.625073139170603		False	False	False	False	False	79962	315	253.848	False
mdp.39015000236680	Plato	Symposium and other dialogues							1964			0.727944371233458		False	False	False	False	False	42926	176	243.898	False
uc1.$b86213	Alexander, Holmes Moss	The equivocal men; tales of the establishment	1906-	1906.0				1964.0	1964	-10.3		0.384494117467244	30.9247406518203	True	False	False	True	True	49680	212	234.34	False
mdp.39015000593858	Welty, Eudora	Thirteen stories	1909-2001.	1909.0	2001.0			1965.0	1965	-13.5	US (imputed)	0.099154613954656	29.5693469345428	True	False	True	True	True	50277	210	239.414	False
mdp.49015000675919	Dick, Philip K	Dr. Bloodmoney : or, How we got along after the bomb		1928.0				1965.0	1965	2.9	US (imputed)	0.115622788890275	30.6289978840775	True	False	True	True	True	48856	247	197.798	False
uc1.b3711226	Motley, Willard	Let noon be fair, a novel	1909-1965.	1909.0	1965.0			1966.0	1965	-0.1		0.05327583708842	35.817051210342	True	False	False	True	True	75877	340	223.168	False
inu.30000106576865	Ford, Jesse Hill	The liberation of Lord Byron Jones		1928.0				1965.0	1965	-6.0	US (imputed)	0.060422632712212	31.2789197792417	True	False	True	True	True	74412	263	282.935	False
mdp.39015066055289	Matthiessen, Peter	At play in the fields of the Lord		1927.0				1965.0	1965	-4.9	us	0.193014011517591	39.5075988693177	True	False	True	True	True	76528	315	242.946	False
uc1.b4439386	Garrett, George P	Do, Lord, remember me	1929-2008	1929.0	2008.0			1965.0	1965	-0.8	US (imputed)	0.046620688344846	44.3209861554533	True	False	True	True	True	49191	235	209.323	False
uc1.$b168570	Boulle, Pierre	Garden on the moon	1912-1994.	1912.0	1994.0			1965.0	1965	-5.9		0.388560556690264	46.5130943493938	True	False	False	True	True	51636	263	196.335	False
uc1.b3727280	Baird, Thomas	Nice try	1923-1990	1923.0	1990.0			1965.0	1965	-14.5		0.435434712899623	37.0704729710342	True	False	False	True	True	48850	238	205.252	False
mdp.39015071598901	Fernald, Helen Clark	The shadow of the crooked tree	b. 1888.	1888.0				1965.0	1965	-6.4		0.342197684774155	36.8454240929513	True	False	False	True	True	39681	212	187.175	False
uc1.$b803573	Bosworth, Allan R. (Allan Rucker)	Storm tide	1901-	1901.0					1965			0.122372157542083		False	False	False	False	False	58930	238	247.605	False
mdp.39015005171676	Algren, Nelson	Notes from a sea diary: Hemingway all the way	1909-1981.	1909.0	1981.0			1965.0	1965	-5.9	US (imputed)	0.520321690815459	33.4359057060894	True	False	True	True	True	37581	212	177.269	False
uc1.$b747468	Murray, M. (Mary)	Escape; a thousand miles to freedom	1925-	1925.0					1965			0.127942861140383		False	False	False	False	False	47061	215	218.888	False
mdp.39015000565971	Lessing, Doris May	Landlocked	1919-	1919.0				1965.0	1965	0.0		0.284834614960061	32.0253569226348	True	False	False	True	True	70943	265	267.709	False
uc1.b4084560	Weidman, Jerome	The death of Dickie Draper, and nine other stories	1913-1998.	1913.0	1998.0			1965.0	1965	6.5	US (imputed)	0.264773733105484	32.7199754059044	True	False	True	True	True	58783	268	219.34	False
mdp.39015014138401	Johnson, Pamela Hansford	Cork Street, next to the hatter's, a novel in bad taste	1912-1981.	1912.0	1981.0			1965.0	1965	-16.0	uk	0.259093030986628	29.9771010377991	True	False	False	True	True	42854	238	180.059	False
uc1.b4421498	Buechner, Frederick	The final beast	1926-	1926.0				1965.0	1965	6.4	US (imputed)	0.135095358588196	32.4562030538527	True	False	True	True	True	42092	240	175.383	False
uc1.b4089936	Pryce-Jones, David	Quondam	1936-	1936.0				1965.0	1965	-6.9		0.115810830628236	32.4842316317315	True	False	False	True	True	32401	160	202.506	False
pst.000027670989	Colver, Anne	Mr. Lincoln's wife	1908-1991.	1908.0	1991.0		1965.0	1965.0	1965	-19.3	us	0.0	32.2092623906711	True	True	True	True	False	55902	302	185.106	False
pst.000013229504	Bradley, Marion Zimmer	Star of danger		1930.0				1965.0	1965	-5.6	US (imputed)	0.164988847062264	36.2708491448293	True	False	True	True	True	32884	183	179.694	False
mdp.39015013944726	Ginsburg, Mirra	The fatal eggs, and other Soviet satire							1965			0.400274241845364		False	False	False	False	False	50457	262	192.584	False
mdp.39015013105450	Johnson, Josephine Winslow	The sorcerer's son, and other stories	1910-	1910.0				1965.0	1965	-12.1	US (imputed)	0.061811632101057	34.5823882893048	True	False	True	True	True	35093	187	187.663	False
mdp.39015013012383	Branson, Henry C	Salisbury Plain							1965			0.507808823519763		False	False	False	False	False	61667	263	234.475	False
uc1.$b338024	Baldwin, Bee	The red dust							1965			0.105201480631825		False	False	False	False	False	40254	162	248.481	False
mdp.39015071615939	Quirk, John	The hard winners							1965			0.088866902376063		False	False	False	False	False	122570	468	261.902	False
uc1.b3870147	Nichols, John Treadwell	The sterile cuckoo	1940-	1940.0				1965.0	1965	-1.8	US (imputed)	0.251663863104743	33.299956309361	True	False	True	True	False	35344	188	188.0	False
mdp.39015004178540	Lenz, Siegfried	The survivor	1926-2014.	1926.0					1965			0.036356733716933		False	False	False	False	False	49851	212	235.146	False
inu.30000118517519	Dégh, Linda	Folktales of Hungary							1965			0.623116008951015		False	False	False	False	False	84897	350	242.563	False
mdp.39015002385295	Levin, Meyer	The stronghold	1905-1981.	1905.0	1981.0			1965.0	1965	7.0	US (imputed)	0.155950458862361	40.1001498148343	True	False	True	True	True	47299	199	237.683	False
mdp.39015000627433	Kroetsch, Robert	The words of my roaring	1927-2011	1927.0	2011.0			1966.0	1966	0.8		0.23228572109406	38.2893186213259	True	False	False	True	True	41478	187	221.807	False
uc1.$b115462	Mair, Alistair	The Douglas affair: a novel							1966			0.027029801390336		False	False	False	False	False	55626	208	267.433	False
uc1.b4087168	Booth, Esma (Rideout)	The village, the city, and the world							1966			0.167038685191912		False	False	False	False	False	41586	238	174.731	False
uc1.b3346539	Davis, Christopher	The shamir of Dachau	1928-	1928.0				1966.0	1966	4.2	US (imputed)	0.171531398244501	32.1413100628814	True	False	True	True	True	29021	135	214.97	False
mdp.39015058117592	Coxe, George Harmon	The ring of truth	1901-1984.	1901.0	1984.0			1966.0	1966	-1.9	US (imputed)	0.151840442536059	39.536915884136	True	False	True	True	True	34589	160	216.181	False
uc1.b3776889	Vargas Llosa, Mario	The time of the hero / $f: translated by Lysander Kemp	1936-	1936.0					1966			0.139407989111962		False	False	False	False	False	84905	347	244.683	False
uc1.$b805674	Yaffe, James	Nobody does you any favors	1927-	1927.0				1966.0	1966	-0.6	US (imputed)	0.051827884609391	39.0522646721154	True	False	True	True	True	64370	263	244.753	False
uc1.$b187706	Singer, Christiane	Notes of a hypocrite;	1943-	1943.0					1966			0.094704284808611		False	False	False	False	False	15390	103	149.417	False
uc1.32106002028576	Frame, Janet	The reservoir, and other stories							1966			0.671691702867179		False	False	False	False	False	37255	199	187.211	False
mdp.39015014139284	Jones, Stead	The man with the talents	1922-1985.	1922.0					1966			0.051369096671637		False	False	False	False	False	38459	187	205.663	False
uc1.$b252113	Aickman, Robert	Powers of darkness	1914-1981.	1914.0					1966			0.127645799217394		False	False	False	False	False	38722	212	182.651	False
uc1.$b252059	Nwapa, Flora	Efuru	1931-1993.	1931.0					1966			0.592227340849201		False	False	False	False	False	48090	238	202.059	False
mdp.39015002717257	Richter, Conrad	A country of strangers	1890-1968.	1890.0	1968.0			1966.0	1966	-13.8	US (imputed)	0.0	59.27079639067	True	False	True	True	True	22680	160	141.75	False
uc1.b3688053	Clark, Eric	Flame of anger, a novel of Africa in ferment							1966			0.424661710380667		False	False	False	False	False	39293	212	185.344	False
inu.30000118601222	Hapai, Charlotte	Hilo legends							1966			0.924953373351816		False	False	False	False	False	5571	34	163.853	False
pst.000005248087	Cohen, Benjamin Bernard	Literature for understanding	1922-	1922.0					1966			0.414413601938136		False	False	False	False	False	123333	439	280.941	False
mdp.39015011330605	Warner, Sylvia Townsend	Swans on an autumn river; stories	1893-1978.	1893.0	1978.0			1966.0	1966	-18.4		0.078445403229709	28.576091888581	True	False	False	True	True	36678	187	196.139	False
uc1.$b119846	Barlow, James	One man in the world	1921-1973	1921.0	1973.0			1966.0	1966	-8.8		0.446573229605016	32.7110154089813	True	False	False	True	True	93096	366	254.361	False
uc1.$b485537	Allen, Johannes	It's a swinging life	1916-	1916.0					1966			0.21815292259895		False	False	False	False	False	25105	135	185.963	False
uc1.b2832371	Chavchavadze, Paul	Because the night was dark							1966			0.06235536675249		False	False	False	False	False	114321	416	274.81	False
mdp.39015003350108	Enright, Elizabeth	Doublefields; memories and stories	1909-1968.	1909.0	1968.0			1966.0	1966	-10.3		0.295871379198666	28.5779241400362	True	False	False	True	True	42804	212	201.906	False
uc1.b3347067	Hyams, Edward	The last poor man [by] Edward Hyams	1910-1975.	1910.0	1975.0			1966.0	1966	-11.5		0.136907467605631	28.3844382201624	True	False	False	True	True	44906	212	211.821	False
uc1.b4089905	Price, Reynolds	A generous man	1933-2011.	1933.0	2011.0			1966.0	1966	5.5		0.02125417092945	43.9513805005942	True	False	False	True	True	49372	240	205.717	False
uc1.b3462117	Knebel, Fletcher	The Zinzin Road							1966			0.438223751051311		False	False	False	False	False	88487	366	241.768	False
wu.89006675755	Wiesel, Elie	The gates of the forest	1928-	1928.0				1966.0	1966	-5.9	US (imputed)	0.016035890634258	40.4300274272591	True	False	True	True	True	48578	206	235.816	False
uc1.b3435113	Lockridge, Richard	Murder roundabout; a Captain Heimrich mystery	1898-1982.	1898.0	1982.0			1966.0	1966	2.2	US (imputed)	0.115865849486989	38.7260958349215	True	False	True	True	True	36152	160	225.95	False
mdp.39015001503294	Linebarger, Paul Myron Anthony	You will never be the same	1913-1966.	1913.0					1966			0.11341622158362		False	False	False	False	False	34252	148	231.432	False
mdp.39015016435698	Higgins, Aidan	Langrishe, go down	1927-	1927.0					1966			0.356616877985607		False	False	False	False	False	47520	224	212.143	False
uc1.$b114021	Walter, Elizabeth (Elizabeth Margaret)	Snowfall, and other chilling events							1966			0.105445142807063		False	False	False	False	False	34962	160	218.512	False
mdp.39015053394253	Downey, Harris	Carrie Dumain	1907-	1907.0					1966			0.008619828521387		False	False	False	False	False	39241	182	215.61	False
uc1.b3460490	Waltari, Mika	The Roman; the memoirs of Minutus Lausus Manilianus, who has won the insignia of a triumph, who has the rank of Consul, who is chairman of the Priests' Collegium of the God Vespasian and a member of the Roman Senate	1908-1979.	1908.0					1966			0.465937810853734		False	False	False	False	False	134507	521	258.171	False
uc1.b3472669	Cohn, Nik	I am still the greatest, says Johnny Angelo							1967			0.102493225370473		False	False	False	False	False	30332	160	189.575	False
mdp.39015048787041	Simenon, Georges	The cat	1903-1989.	1903.0					1967			0.176168057427209		False	False	False	False	False	27417	160	171.356	False
uc1.$b808998	Cleeve, Brian Talbot	Violent death of a bitter Englishman	1921-	1921.0				1967.0	1967	10.4		0.116828087471222	40.0600883221832	True	False	False	True	True	42148	178	236.787	False
mdp.39015047637841	Jackson, Charles	A second-hand life [by] Charles Jackson	1903-1968.	1903.0	1968.0			1967.0	1967	-7.8	US (imputed)	0.145415306696693	29.172010599357	True	False	True	True	True	74175	288	257.552	False
uc1.$b120056	Stead, Christina	The puzzleheaded girl : four novellas	1902-1983.	1902.0	1983.0			1967.0	1967	-18.6		0.206105519233274	33.1990253109552	True	False	False	True	True	60255	212	284.222	False
mdp.39015034348527	Moore, Robin	The country team; a novel	1925-2008.	1925.0	2008.0			1967.0	1967	2.2	US (imputed)	0.183119720053651	35.7805805481049	True	False	True	True	True	108648	340	319.553	False
uc1.b3457560	Epstein, Seymour	Caught in that music	1917-	1917.0				1967.0	1967	1.2		0.05962044879259	25.5448541347271	True	False	False	True	True	60582	263	230.35	False
uc1.$b120090	Tregaskis, Richard	China bomb	1916-1973.	1916.0					1967			0.459359969008734		False	False	False	False	False	68866	263	261.848	False
mdp.39015014681608	Johnson, Uwe	The third book about Achim	1934-1984.	1934.0	1984.0			1967.0	1967	3.7		0.6077215665167	38.0959165236929	True	False	False	True	True	58983	212	278.222	False
mdp.49015002972025	Turton, Godfrey Edmund	The Emperor Arthur							1967			0.018992064964018		False	False	False	False	False	60628	276	219.667	False
